Claim ID,Adjuster ID,Adjuster Name,Team/Department,Adjuster Experience Level
CLM1358,ADJ002,Bob Johnson,Property Claims,Junior
CLM1359,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1360,ADJ002,Bob Johnson,Property Claims,Junior
CLM1361,ADJ002,Bob Johnson,Property Claims,Junior
CLM1362,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1363,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1364,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1365,ADJ001,Alice Smith,Auto Claims,Senior
CLM1366,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1367,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1368,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1369,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1370,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1371,ADJ002,Bob Johnson,Property Claims,Junior
CLM1372,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1373,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1374,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1375,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1376,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1377,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1378,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1379,ADJ002,Bob Johnson,Property Claims,Junior
CLM1380,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1381,ADJ002,Bob Johnson,Property Claims,Junior
CLM1382,ADJ001,Alice Smith,Auto Claims,Senior
CLM1383,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1384,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1385,ADJ001,Alice Smith,Auto Claims,Senior
CLM1386,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1387,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1388,ADJ002,Bob Johnson,Property Claims,Junior
CLM1389,ADJ002,Bob Johnson,Property Claims,Junior
CLM1390,ADJ002,Bob Johnson,Property Claims,Junior
CLM1391,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1392,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1393,ADJ002,Bob Johnson,Property Claims,Junior
CLM1394,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1395,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1396,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1397,ADJ002,Bob Johnson,Property Claims,Junior
CLM1398,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1399,ADJ001,Alice Smith,Auto Claims,Senior
CLM1400,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1401,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1402,ADJ001,Alice Smith,Auto Claims,Senior
CLM1403,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1404,ADJ001,Alice Smith,Auto Claims,Senior
CLM1405,ADJ001,Alice Smith,Auto Claims,Senior
CLM1406,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1407,ADJ002,Bob Johnson,Property Claims,Junior
CLM1408,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1409,ADJ002,Bob Johnson,Property Claims,Junior
CLM1410,ADJ001,Alice Smith,Auto Claims,Senior
CLM1411,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1412,ADJ001,Alice Smith,Auto Claims,Senior
CLM1413,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1414,ADJ002,Bob Johnson,Property Claims,Junior
CLM1415,ADJ001,Alice Smith,Auto Claims,Senior
CLM1416,ADJ001,Alice Smith,Auto Claims,Senior
CLM1417,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1418,ADJ002,Bob Johnson,Property Claims,Junior
CLM1419,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1420,ADJ002,Bob Johnson,Property Claims,Junior
CLM1421,ADJ002,Bob Johnson,Property Claims,Junior
CLM1422,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1423,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1424,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1425,ADJ002,Bob Johnson,Property Claims,Junior
CLM1426,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1427,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1428,ADJ001,Alice Smith,Auto Claims,Senior
CLM1429,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1430,ADJ002,Bob Johnson,Property Claims,Junior
CLM1431,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1432,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1433,ADJ001,Alice Smith,Auto Claims,Senior
CLM1434,ADJ001,Alice Smith,Auto Claims,Senior
CLM1435,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1436,ADJ001,Alice Smith,Auto Claims,Senior
CLM1437,ADJ001,Alice Smith,Auto Claims,Senior
CLM1438,ADJ002,Bob Johnson,Property Claims,Junior
CLM1439,ADJ002,Bob Johnson,Property Claims,Junior
CLM1440,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1441,ADJ001,Alice Smith,Auto Claims,Senior
CLM1442,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1443,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1444,ADJ001,Alice Smith,Auto Claims,Senior
CLM1445,ADJ001,Alice Smith,Auto Claims,Senior
CLM1446,ADJ002,Bob Johnson,Property Claims,Junior
CLM1447,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1448,ADJ002,Bob Johnson,Property Claims,Junior
CLM1449,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1450,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1451,ADJ001,Alice Smith,Auto Claims,Senior
CLM1452,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1453,ADJ002,Bob Johnson,Property Claims,Junior
CLM1454,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1455,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1456,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1457,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1458,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1459,ADJ002,Bob Johnson,Property Claims,Junior
CLM1460,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1461,ADJ001,Alice Smith,Auto Claims,Senior
CLM1462,ADJ001,Alice Smith,Auto Claims,Senior
CLM1463,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1464,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1465,ADJ001,Alice Smith,Auto Claims,Senior
CLM1466,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1467,ADJ001,Alice Smith,Auto Claims,Senior
CLM1468,ADJ001,Alice Smith,Auto Claims,Senior
CLM1469,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1470,ADJ001,Alice Smith,Auto Claims,Senior
CLM1471,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1472,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1473,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1474,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1475,ADJ002,Bob Johnson,Property Claims,Junior
CLM1476,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1477,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1478,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1479,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1480,ADJ002,Bob Johnson,Property Claims,Junior
CLM1481,ADJ001,Alice Smith,Auto Claims,Senior
CLM1482,ADJ002,Bob Johnson,Property Claims,Junior
CLM1483,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1484,ADJ002,Bob Johnson,Property Claims,Junior
CLM1485,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1486,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1487,ADJ001,Alice Smith,Auto Claims,Senior
CLM1488,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1489,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1490,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1491,ADJ001,Alice Smith,Auto Claims,Senior
CLM1492,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1493,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1494,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1495,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1496,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1497,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1498,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1499,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1500,ADJ002,Bob Johnson,Property Claims,Junior
CLM1501,ADJ002,Bob Johnson,Property Claims,Junior
CLM1502,ADJ001,Alice Smith,Auto Claims,Senior
CLM1503,ADJ001,Alice Smith,Auto Claims,Senior
CLM1504,ADJ001,Alice Smith,Auto Claims,Senior
CLM1505,ADJ002,Bob Johnson,Property Claims,Junior
CLM1506,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1507,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1508,ADJ001,Alice Smith,Auto Claims,Senior
CLM1509,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1510,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1511,ADJ001,Alice Smith,Auto Claims,Senior
CLM1512,ADJ002,Bob Johnson,Property Claims,Junior
CLM1513,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1514,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1515,ADJ002,Bob Johnson,Property Claims,Junior
CLM1516,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1517,ADJ002,Bob Johnson,Property Claims,Junior
CLM1518,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1519,ADJ001,Alice Smith,Auto Claims,Senior
CLM1520,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1521,ADJ002,Bob Johnson,Property Claims,Junior
CLM1522,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1523,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1524,ADJ001,Alice Smith,Auto Claims,Senior
CLM1525,ADJ001,Alice Smith,Auto Claims,Senior
CLM1526,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1527,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1528,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1529,ADJ001,Alice Smith,Auto Claims,Senior
CLM1530,ADJ002,Bob Johnson,Property Claims,Junior
CLM1531,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1532,ADJ002,Bob Johnson,Property Claims,Junior
CLM1533,ADJ001,Alice Smith,Auto Claims,Senior
CLM1534,ADJ001,Alice Smith,Auto Claims,Senior
CLM1535,ADJ002,Bob Johnson,Property Claims,Junior
CLM1536,ADJ001,Alice Smith,Auto Claims,Senior
CLM1537,ADJ002,Bob Johnson,Property Claims,Junior
CLM1538,ADJ002,Bob Johnson,Property Claims,Junior
CLM1539,ADJ001,Alice Smith,Auto Claims,Senior
CLM1540,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1541,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1542,ADJ001,Alice Smith,Auto Claims,Senior
CLM1543,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1544,ADJ002,Bob Johnson,Property Claims,Junior
CLM1545,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1546,ADJ001,Alice Smith,Auto Claims,Senior
CLM1547,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1548,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1549,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1550,ADJ001,Alice Smith,Auto Claims,Senior
CLM1551,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1552,ADJ002,Bob Johnson,Property Claims,Junior
CLM1553,ADJ001,Alice Smith,Auto Claims,Senior
CLM1554,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1555,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1556,ADJ002,Bob Johnson,Property Claims,Junior
CLM1557,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1558,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1559,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1560,ADJ001,Alice Smith,Auto Claims,Senior
CLM1561,ADJ001,Alice Smith,Auto Claims,Senior
CLM1562,ADJ001,Alice Smith,Auto Claims,Senior
CLM1563,ADJ002,Bob Johnson,Property Claims,Junior
CLM1564,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1565,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1566,ADJ002,Bob Johnson,Property Claims,Junior
CLM1567,ADJ002,Bob Johnson,Property Claims,Junior
CLM1568,ADJ002,Bob Johnson,Property Claims,Junior
CLM1569,ADJ001,Alice Smith,Auto Claims,Senior
CLM1570,ADJ001,Alice Smith,Auto Claims,Senior
CLM1571,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1572,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1573,ADJ002,Bob Johnson,Property Claims,Junior
CLM1574,ADJ002,Bob Johnson,Property Claims,Junior
CLM1575,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1576,ADJ002,Bob Johnson,Property Claims,Junior
CLM1577,ADJ001,Alice Smith,Auto Claims,Senior
CLM1578,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1579,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1580,ADJ002,Bob Johnson,Property Claims,Junior
CLM1581,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1582,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1583,ADJ001,Alice Smith,Auto Claims,Senior
CLM1584,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1585,ADJ002,Bob Johnson,Property Claims,Junior
CLM1586,ADJ002,Bob Johnson,Property Claims,Junior
CLM1587,ADJ002,Bob Johnson,Property Claims,Junior
CLM1588,ADJ002,Bob Johnson,Property Claims,Junior
CLM1589,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1590,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1591,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1592,ADJ002,Bob Johnson,Property Claims,Junior
CLM1593,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1594,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1595,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1596,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1597,ADJ001,Alice Smith,Auto Claims,Senior
CLM1598,ADJ002,Bob Johnson,Property Claims,Junior
CLM1599,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1600,ADJ002,Bob Johnson,Property Claims,Junior
CLM1601,ADJ002,Bob Johnson,Property Claims,Junior
CLM1602,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1603,ADJ002,Bob Johnson,Property Claims,Junior
CLM1604,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1605,ADJ002,Bob Johnson,Property Claims,Junior
CLM1606,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1607,ADJ001,Alice Smith,Auto Claims,Senior
CLM1608,ADJ002,Bob Johnson,Property Claims,Junior
CLM1609,ADJ001,Alice Smith,Auto Claims,Senior
CLM1610,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1611,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1612,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1613,ADJ001,Alice Smith,Auto Claims,Senior
CLM1614,ADJ001,Alice Smith,Auto Claims,Senior
CLM1615,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1616,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1617,ADJ002,Bob Johnson,Property Claims,Junior
CLM1618,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1619,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1620,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1621,ADJ002,Bob Johnson,Property Claims,Junior
CLM1622,ADJ002,Bob Johnson,Property Claims,Junior
CLM1623,ADJ002,Bob Johnson,Property Claims,Junior
CLM1624,ADJ002,Bob Johnson,Property Claims,Junior
CLM1625,ADJ002,Bob Johnson,Property Claims,Junior
CLM1626,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1627,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1628,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1629,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1630,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1631,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1632,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1633,ADJ001,Alice Smith,Auto Claims,Senior
CLM1634,ADJ001,Alice Smith,Auto Claims,Senior
CLM1635,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1636,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1637,ADJ001,Alice Smith,Auto Claims,Senior
CLM1638,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1639,ADJ002,Bob Johnson,Property Claims,Junior
CLM1640,ADJ002,Bob Johnson,Property Claims,Junior
CLM1641,ADJ002,Bob Johnson,Property Claims,Junior
CLM1642,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1643,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1644,ADJ001,Alice Smith,Auto Claims,Senior
CLM1645,ADJ001,Alice Smith,Auto Claims,Senior
CLM1646,ADJ001,Alice Smith,Auto Claims,Senior
CLM1647,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1648,ADJ001,Alice Smith,Auto Claims,Senior
CLM1649,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1650,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1651,ADJ002,Bob Johnson,Property Claims,Junior
CLM1652,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1653,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1654,ADJ001,Alice Smith,Auto Claims,Senior
CLM1655,ADJ002,Bob Johnson,Property Claims,Junior
CLM1656,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1657,ADJ001,Alice Smith,Auto Claims,Senior
CLM1658,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1659,ADJ002,Bob Johnson,Property Claims,Junior
CLM1660,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1661,ADJ001,Alice Smith,Auto Claims,Senior
CLM1662,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1663,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1664,ADJ001,Alice Smith,Auto Claims,Senior
CLM1665,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1666,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1667,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1668,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1669,ADJ002,Bob Johnson,Property Claims,Junior
CLM1670,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1671,ADJ001,Alice Smith,Auto Claims,Senior
CLM1672,ADJ001,Alice Smith,Auto Claims,Senior
CLM1673,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1674,ADJ001,Alice Smith,Auto Claims,Senior
CLM1675,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1676,ADJ001,Alice Smith,Auto Claims,Senior
CLM1677,ADJ002,Bob Johnson,Property Claims,Junior
CLM1678,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1679,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1680,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1681,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1682,ADJ002,Bob Johnson,Property Claims,Junior
CLM1683,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1684,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1685,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1686,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1687,ADJ001,Alice Smith,Auto Claims,Senior
CLM1688,ADJ001,Alice Smith,Auto Claims,Senior
CLM1689,ADJ002,Bob Johnson,Property Claims,Junior
CLM1690,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1691,ADJ001,Alice Smith,Auto Claims,Senior
CLM1692,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1693,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1694,ADJ002,Bob Johnson,Property Claims,Junior
CLM1695,ADJ002,Bob Johnson,Property Claims,Junior
CLM1696,ADJ001,Alice Smith,Auto Claims,Senior
CLM1697,ADJ001,Alice Smith,Auto Claims,Senior
CLM1698,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1699,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1700,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1701,ADJ002,Bob Johnson,Property Claims,Junior
CLM1702,ADJ001,Alice Smith,Auto Claims,Senior
CLM1703,ADJ001,Alice Smith,Auto Claims,Senior
CLM1704,ADJ002,Bob Johnson,Property Claims,Junior
CLM1705,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1706,ADJ001,Alice Smith,Auto Claims,Senior
CLM1707,ADJ001,Alice Smith,Auto Claims,Senior
CLM1708,ADJ002,Bob Johnson,Property Claims,Junior
CLM1709,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1710,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1711,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1712,ADJ001,Alice Smith,Auto Claims,Senior
CLM1713,ADJ002,Bob Johnson,Property Claims,Junior
CLM1714,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1715,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1716,ADJ002,Bob Johnson,Property Claims,Junior
CLM1717,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1718,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1719,ADJ001,Alice Smith,Auto Claims,Senior
CLM1720,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1721,ADJ002,Bob Johnson,Property Claims,Junior
CLM1722,ADJ001,Alice Smith,Auto Claims,Senior
CLM1723,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1724,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1725,ADJ001,Alice Smith,Auto Claims,Senior
CLM1726,ADJ001,Alice Smith,Auto Claims,Senior
CLM1727,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1728,ADJ001,Alice Smith,Auto Claims,Senior
CLM1729,ADJ001,Alice Smith,Auto Claims,Senior
CLM1730,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1731,ADJ001,Alice Smith,Auto Claims,Senior
CLM1732,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1733,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1734,ADJ002,Bob Johnson,Property Claims,Junior
CLM1735,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1736,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1737,ADJ001,Alice Smith,Auto Claims,Senior
CLM1738,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1739,ADJ002,Bob Johnson,Property Claims,Junior
CLM1740,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1741,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1742,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1743,ADJ001,Alice Smith,Auto Claims,Senior
CLM1744,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1745,ADJ002,Bob Johnson,Property Claims,Junior
CLM1746,ADJ002,Bob Johnson,Property Claims,Junior
CLM1747,ADJ001,Alice Smith,Auto Claims,Senior
CLM1748,ADJ002,Bob Johnson,Property Claims,Junior
CLM1749,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1750,ADJ001,Alice Smith,Auto Claims,Senior
CLM1751,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1752,ADJ001,Alice Smith,Auto Claims,Senior
CLM1753,ADJ002,Bob Johnson,Property Claims,Junior
CLM1754,ADJ001,Alice Smith,Auto Claims,Senior
CLM1755,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1756,ADJ001,Alice Smith,Auto Claims,Senior
CLM1757,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1758,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1759,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM1760,ADJ002,Bob Johnson,Property Claims,Junior
CLM1761,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM1762,ADJ003,Charlie Brown,Health Claims,Intermediate
